,title,lastrevid
2424,Samuel Gyabaah,1107578600.0
2425,J. E. Casely Hayford,1105203777.0
2426,Hopeson Adorye,1115853944.0
2427,Mariam Iddrisu,1106941716.0
2428,John Kofi Barku Tettegah,1073037069.0
2429,Agyen Kokobo,1103370225.0
2430,Kofi Koranteng,1105318021.0
2431,Ofusu Kwabi,1103370473.0
2432,Dan Lartey,1073037101.0
2433,Joshua Makubu,1077828963.0
2434,Margaret Ocran,1114123721.0
2435,John Mensah Sarbah,1105403308.0
2436,Frederick Nanka-Bruce,1101467306.0
2437,Nelson Kwami Maglo,1115083610.0
2438,Matthew Opoku Prempeh,1115681263.0
2439,Nhlanhla “Lux” Dlamini,
2440,Benjamin Quartey-Papafio,1107694631.0
2441,Shani Alhassan Saibu,1093131797.0
2442,John Hope Smith,1041213534.0
2443,Sulemanu Kwame Tandoh,1113923144.0
2444,John van der Puije,1075906576.0
2445,Victoria Tagoe,1106274564.0
2446,Nana Oye Mansa Yeboaa,1073037291.0
2447,Sefis Anastasakos,1114739706.0
2448,Avraam Vaporidis,1114426656.0
2449,Christos Daralexis,1083450519.0
2450,Alcibiades Diamandi,1114419735.0
2451,Ali Dino,1100574549.0
2452,Georgios Drys,1100415739.0
2453,Asimakis Fotilas,1006771435.0
2454,Spyridon Galinos,1089668131.0
2455,Nasos Iliopoulos,1106592503.0
2456,Ioannis Malachias,1114420316.0
2457,Theophilos Kamberidis,1110970525.0
2458,Stavros Karampelas,1104181536.0
2459,Ioanna Karyofylli,1056916313.0
2460,Giorgos Katiforis,1111751689.0
2461,Yannis Katsafados,1104181599.0
2462,Matthaios Kofidis,1102436898.0
2463,Georgios Kourtoglou,1114426821.0
2464,Failos Kranidiotis,1104132636.0
2465,Nikolaos Makris,1111030855.0
2466,Ismail Molla,1104133505.0
2467,Yannis Moralis (politician),1100915111.0
2468,Traianos Nallis,1114425452.0
2469,Theodoros Negris,1102675411.0
2470,Nicholas Yatromanolakis,1100089189.0
2471,Alketas Panagoulias,1104856286.0
2472,Yiannis Papadimitriou,1108494320.0
2473,Alekos Papadopoulos,1107126511.0
2474,Takis Papageorgopoulos,1105944213.0
2475,Fotis Perlikos,1104133452.0
2476,Avraham Rakanti,1072684407.0
2477,Vassilis Rotas,1102118708.0
2478,Neoklis Sarris,1104130544.0
2479,Simos Simopoulos,1105193105.0
2480,Sofoklis Avraam Choudaverdoglou-Theodotos,1114427010.0
2481,Christos Stefanopoulos,1012908864.0
2482,Fotini Dekazou Stefanopoulou,1098836353.0
2483,Georgios Tertsetis,1104880784.0
2484,Giannis Theonas,1098690964.0
2485,Theofanis Tombras,1114952556.0
2486,Eugenia Tsoumani-Spentza,1104132955.0
2487,Nikolaos Tsourouktsoglou,1114427025.0
2488,Spyridon Valettas,1110410508.0
2489,Leonidas Varouxis,980510556.0
2490,Nikitas Venizelos,1102875015.0
2491,Lysandros Vilaetis,1109867368.0
2492,Nikolaos Vilaetis,996226732.0
2493,Anestis Vlahos,1111524798.0
2494,Christos Zachopoulos,1104181728.0
2495,Konstantinos Zervas,1115831578.0
2496,Spiros Zournatzis,1110992544.0
2497,Francis Alexis,1106131084.0
2498,Gloria Banfield,1110309816.0
2499,Michael Church,1081369594.0
2500,George E. D. Clyne,1108379059.0
2501,John Watts (Grenadian politician),1108378504.0
2502,Aldana Sandoval,1016735357.0
2503,Bernardo Arévalo,1094016150.0
2504,Diego Arzú,994008639.0
2505,Roberto Arzú,1115340042.0
2506,Juan José de Aycinena y Piñol,1049450556.0
2507,Mariano de Aycinena y Piñol,1102014820.0
2508,José Francisco Barrundia,1103779590.0
2509,Luis Batres Juarros,1112182409.0
2510,José Batres Montúfar,1022252511.0
2511,Óscar Berger,1089285349.0
2512,Pedro Brolo,1081681567.0
2513,Ricardo Bueso,940020310.0
2514,Harold Caballeros,1099268106.0
2515,Jafeth Cabrera,1099270690.0
2516,Carlos Castillo Medrano,1015536139.0
2517,Guillermo Castillo Reyes,1099268320.0
2518,Álvaro Colom,1105560502.0
2519,Manuel Conde Orellana,1101960386.0
2520,Edwin Escobar Hill,1102909542.0
2521,Rafael Espada,1104658241.0
2522,Isaac Farchi,1079444582.0
2523,Juan Alfonso Fuentes Soria,1099270758.0
2524,Estuardo Galdámez,1079728548.0
2525,Jorge García Granados,1005789513.0
2526,Alejandro Giammattei,1114220020.0
2527,Joaquín Méndez,994237073.0
2528,Jonathan Menkos,1061130261.0
2529,José Milla y Vidaurre,1096499032.0
2530,Roberto Molina Barreto,988794061.0
2531,Pedro Molina Mazariegos,1085227843.0
2532,Luis Francisco Ortega Menaldo,1099693937.0
2533,Manuel Francisco Pavón Aycinena,1112182125.0
2534,Otto Pérez Molina,1109584660.0
2535,Samuel Pérez Álvarez,1053436126.0
2536,Guillermo Pineda,1113000081.0
2537,Ramiro Ponce Monroy,1070637606.0
2538,Alfonso Portillo,1108568192.0
2539,Mariano Rivera Paz,1111971102.0
2540,Rafael Spinola,1110719920.0
2541,Eduardo Stein,1106098519.0
2542,Manuel Villacorta,1099232298.0
2543,Najib Roger Accar,1112725055.0
2544,Thierno Aliou,1025501033.0
2545,Mahmoud Bah,1049369237.0
2546,Mamadou Boye Bah,1115876744.0
2547,Fodé Bangoura,1009816783.0
2548,Karim Bangoura,1073546958.0
2549,Mafory Bangoura,1113979706.0
2550,Barry III,1037294196.0
2551,Alpha Oumar Barry,1100306971.0
2552,Diawadou Barry,1112725061.0
2553,Ibrahima Sory Barry,1112725057.0
2554,Édouard Benjamin,1098226724.0
2555,Balla Camara,1115876902.0
2556,Bengaly Camara,1112725056.0
2557,Damantang Camara,1112724242.0
2558,Faraban Camara,1112725059.0
2559,Sekou Benna Camara,1009820042.0
2560,Zeinab Camara,1112724247.0
2561,Fode Cisse,1112725062.0
2562,Saliou Coumbassa,1112725065.0
2563,Moussa Diakité,1073455560.0
2564,Abdourahamane Diallo,1112725058.0
2565,Boubacar Yacine Diallo,935484538.0
2566,Mamadou Pathé Diallo,1073454394.0
2567,Siradiou Diallo,1112724249.0
2568,Yacine Diallo,1092557835.0
2569,Lansana Diané,1063277893.0
2570,Alioune Dramé,1115877395.0
2571,K. Guilavogui,1112725060.0
2572,Mory Sinkoun Kaba,1060639872.0
2573,Tibou Kamara,1112725372.0
2574,Fodéba Keïta,1067563243.0
2575,N'Famara Keïta,1115876522.0
2576,Dansa Kourouma,1101142891.0
2577,Mohamed Mancona Kouyaté,1112725066.0
2578,Édouard Niankoye Lamah,1112725069.0
2579,Albert Liurette,1085978167.0
2580,Achkar Marof,1101766150.0
2581,Claude Pivi,1112725067.0
2582,Dinah Salifou,1037922695.0
2583,Koutoub Moustapha Sano,1093887825.0
2584,Mamba Sano,1009816569.0
2585,Aissata Mariama Soumah,1097485606.0
2586,Ibrahima Abé Sylla,1107767553.0
2587,Diallo Telli,1102824817.0
2588,Abdoulaye Touré,1112724313.0
2589,Ahmed Sékou Touré,1112724316.0
2590,Facinet Touré,1098811499.0
2591,Fode Mamadou Touré,1106179969.0
2592,Ismaël Touré,1073451932.0
2593,Elhadj Oumar Traoré,1096054747.0
2594,Fatumata Djau Baldé,1107191100.0
2595,Botche Candé,992221311.0
2596,Juliano Fernandes,1015285975.0
2597,Teodora Inácia Gomes,1060153270.0
2598,Desejado Lima da Costa,1032053724.0
2599,Aristide Menezes,962416187.0
2600,Florentino Mendes Pereira,1050514853.0
2601,Carmelita Pires,1106560808.0
2602,Antony Beaujon,1106439867.0
2603,Stephen Campbell,1013071843.0
2604,John Carter (ambassador),1096498796.0
2605,Peter D'Aguiar,1100463683.0
2606,Roy Fredericks,1104523261.0
2607,Rahman Baccus Gajraj,1096500129.0
2608,Winifred Gaskin,1016837135.0
2609,Joseph Harmon,1106715889.0
2610,Rashleigh Jackson,1108864086.0
2611,Manzoor Nadir,1114156655.0
2612,Ubraj Narine,1087702811.0
2613,Robert Persaud,1088025837.0
2614,Jane Phillips-Gay,1073902299.0
2615,Barton Scotland,1106310966.0
2616,C. N. Sharma,1072664390.0
2617,Alfred A. Thorne,1115788783.0
2618,A. R. F. Webber,1083499032.0
2619,Robert Victor Evan Wong,1028313429.0
2620,President of Haiti,1098603555.0
2621,Georges Anglade,1111159275.0
2622,Paul Arcelin,1052181280.0
2623,Rosalvo Bobo,1107825181.0
2624,Jean-Fernand Brierre,1112520458.0
2625,Luckner Cambronne,1105781428.0
2626,Massillon Coicou,1101538289.0
2627,Oswald Durand,1067767886.0
2628,Evans Lescouflair,1109006283.0
2629,Gérard Gourgue,1105537507.0
2630,Ariel Henry,1114435824.0
2631,Fernand Hibbert,1031557383.0
2632,Jean-Chrisostôme Imbert,1071832914.0
2633,Joseph Mécène Jean-Louis,1039764304.0
2634,Jean Julme,999440341.0
2635,Joseph Lambert (Haitian politician),1110088327.0
2636,Lorimer Denis,1055857995.0
2637,Robert Manuel (politician),1075518483.0
2638,Frédéric Marcelin,1089181518.0
2639,Alix Mathon,1099843841.0
2640,Solon Ménos,1070020572.0
2641,André Michel (lawyer),930327874.0
2642,Jean-Baptiste Mills,1069328340.0
2643,Jules Solime Milscent,983313495.0
2644,Jovenel Moïse,1113925402.0
2645,Émile Nau,1087180722.0
2646,Septimus Rameau,1070020528.0
2647,Jacques Roumain,1002408885.0
2648,Philippe Thoby-Marcelin,1060022038.0
2649,Pompée Valentin Vastey,949968312.0
2650,Gary Victor,990782501.0
2651,Yolani Batres,1071334890.0
2652,Aníbal Delgado Fiallos,1068651655.0
2653,Carlos Escaleras,1093553159.0
2654,Miguel Andonie Fernández,1012110039.0
2655,Carlos Zúñiga Figueroa,1103135544.0
2656,Renato Florentino,1071709398.0
2657,Justo Herrera,1104275912.0
2658,Jorge Calix,1113134662.0
2659,José Jeronimo Zelaya,1104227049.0
2660,José María Martinez Salinas,1104275868.0
2661,Salvador Nasralla,1079640409.0
2662,Joaquín Rivera,1104815150.0
2663,Agapito Robleda Castro,1093553141.0
2664,Marlon Tábora Muñoz,1107416029.0
2665,Carlos Urbizo,1093553119.0
2666,José Cecilio del Valle,1107214451.0
2667,József Ágoston,1096164722.0
2668,Aladár Andrássy,1029640359.0
2669,György Andrássy,1106173467.0
2670,Károly Andrássy,1005483630.0
2671,Manó Andrássy,1039437742.0
2672,Antal Csárdi,1085489651.0
2673,Tristan Azbej,1086787181.0
2674,Tamás Bakócz,1018881597.0
2675,Franz Anton Basch,1115783172.0
2676,Stephen VII Báthory,1112141867.0
2677,Stephen III Báthory,1018613046.0
2678,Stephen V Báthory,1073751572.0
2679,Balthasar Báthory,1030716598.0
2680,Dávid Bélaváry,996927403.0
2681,Elek Benedek,1108174366.0
2682,Márton Berzeviczy,954524285.0
2683,Farkas Bethlen,1084734713.0
2684,János Bethlen,1089406731.0
2685,Anett Bősz,1088547031.0
2686,Zoltán Böszörmény,1105105606.0
2687,Konrád Burchard-Bélaváry,1111271011.0
2688,Giovanni de Ciotta,1113966081.0
2689,Csaba Dömötör,1081915051.0
2690,Csaba Gyüre,1099950064.0
2691,Mihály Csáky,991458606.0
2692,Zoltán Cséfalvay,1092659478.0
2693,Bódog Czorda,987007445.0
2694,Dávid Héjj,1082015552.0
2695,Dénes Farkas,1099740366.0
2696,Emil Dessewffy,1107106919.0
2697,"Domonkos II, Archbishop of Esztergom",1049733138.0
2698,John Drágfi,1066861570.0
2699,Mónika Dunai,1096953638.0
2700,György Ekrem-Kemál,934324691.0
2701,László Endre,1111996740.0
2702,Ferenc Esterházy (1715–1785),1057605988.0
2703,Miksa Falk,1113602452.0
2704,János Nepomuk Farkas,1074848253.0
2705,József Farkas (politician),1096552572.0
2706,András Fáy,992490805.0
2707,Ferenc Gelencsér,1097675640.0
2708,Lajos Fodor,1064277334.0
2709,Péter Fülöp (diplomat),1009317517.0
2710,János Fuzik,1112077989.0
2711,József Gera,1074393115.0
2712,János Ghyczy,1051406176.0
2713,István Győrkös,1115836803.0
2714,Miksa Hadik,1017820647.0
2715,Franz Haller,1094144448.0
2716,Anita Heringes,1095011115.0
2717,Ottó Herman,1041794927.0
2718,Sándor Hollán Jr.,1005483763.0
2719,Sándor Hollán Sr.,1002589509.0
2720,István Horthy,1110654449.0
2721,Miklós Horthy Jr.,1112338065.0
2722,Gábor Hraskó,1096973019.0
2723,László Hunyady de Kéthely,1111996748.0
2724,János Imreffy,785980963.0
2725,Győző Istóczy,1105102717.0
2726,István Bajkai,1085761831.0
2727,Miklós Istvánffy,1088210316.0
2728,Oszkár Jászi,1097299407.0
2729,János Jeszenák,1012213335.0
2730,Sándor Józan,898985019.0
2731,Gergely Kálló,1085776518.0
2732,Mihály Káthay,1081132162.0
2733,Gyula Kautz,1074847604.0
2734,István Kendi,942771137.0
2735,Sándor Kendi,1081132167.0
2736,Ferenc Kölcsey,1102334110.0
2737,Orbán Kolompár,1005421327.0
2738,Juraj Košút,1098001466.0
2739,Farkas Kovacsóczy,1081132142.0
2740,István Kovacsóczy,1089406791.0
2741,Nicholas Kove,1113895771.0
2742,László Böröcz,1081308504.0
2743,László Lóránt Keresztes,1090165345.0
2744,George Lichtenstein (musician),1096168646.0
2745,Lőrinc Nacsa,1097719665.0
2746,Katalin Lukácsi,1074965565.0
2747,György Magyar,1100075885.0
2748,Géza Malasits,1005483996.0
2749,Mária Kállai,1088547034.0
2750,Péter Márki-Zay,1104126531.0
2751,Gaspare Matcovich,1018650453.0
2752,Michele Maylender,1060046792.0
2753,Tamás Mellár,1097718576.0
2754,Zoltán Meskó,1110937437.0
2755,Ernő Mesterházy,1005684296.0
2756,Mihály Mikes (politician),1089407038.0
2757,Mihály Mikes (soldier),935489367.0
2758,Olivio Kocsis-Cake,1092496095.0
2759,Andrea Ossoinack,1033700734.0
2760,Luigi Ossoinack,1077318106.0
2761,Péter Ovádi,1097719697.0
2762,Dénes Pázmándy (1848–1936),1036159210.0
2763,János Petki,998207348.0
2764,János Petrán,1014398007.0
2765,Lajos Polgár,1027276981.0
2766,Ferenc Pulszky,1102334486.0
2767,János Radványi,1045602198.0
2768,Levin Rauch,1072104164.0
2769,Andor Schmuck,1021246758.0
2770,László Sebián-Petrovszki,1097719762.0
2771,Iván Skerlecz,1076726694.0
2772,László Sombori,788363884.0
2773,László Szalay,1106194812.0
2774,György Szapáry,1096176564.0
2775,Réka Szemerkényi,1105359355.0
2776,Lajos Szikszai,1111996234.0
2777,Pál Szinyei Merse,1016918514.0
2778,Géza Szőcs,1108852170.0
2779,Béla Szombati,1008352289.0
2780,Tamás Herczeg,1082123862.0
2781,Pál Tar,949707048.0
2782,László Teleki,1097928622.0
2783,Kálmán Thaly,1084736333.0
2784,György Thurzó,1106931968.0
2785,Tibor Farkas,1100155100.0
2786,Tibor Nunkovics,1097719614.0
2787,Bence Tordai,1101121076.0
2788,Klára Ungár,1112628676.0
2789,Vilmos Vályi-Nagy,1081859285.0
2790,Géza Varga (politician),1098282906.0
2791,András Várhelyi,1105370964.0
2792,Miklós Vásárhelyi,1057820739.0
2793,Gusztáv Vizsolyi,934235506.0
2794,Béla Vörösmarty,1083337667.0
2795,Miklós Wesselényi,1112190028.0
2796,Paul Wittich (politician),1106405565.0
2797,Ásmundur Friðriksson,1112618609.0
2798,Bjarni Thorarensen,1065699327.0
2799,Björn Blöndal,1112618650.0
2800,Lárus Blöndal,1112618672.0
2801,Brynjólfur Bjarnason,1115429265.0
2802,Einar Olgeirsson,1112618799.0
2803,Finnbogi Hermannsson,1112618944.0
2804,Gísli Marteinn Baldursson,1088341785.0
2805,Gunnar Smári,1074655786.0
2806,Helgi Hjörvar,1098241993.0
2807,Ingi Björn Albertsson,1112619067.0
2808,Pétur Havsteen,1033642930.0
2809,Thorkild Fjeldsted,1113724499.0
2810,K. G. Adiyodi,1115170120.0
2811,Ashok Kumar Gupta,1115826191.0
2812,Ranjit Singh Balian,1099961285.0
2813,Bankim Chandra Ray,1114709001.0
2814,Banwari Lal Sharma,1111275823.0
2815,Bhikhabhai Baraiya,1115381646.0
2816,Tanmoy Bhattacharya,1096443647.0
2817,Dharmajan Bolgatty,1115174991.0
2818,Sushanta Borgohain,1096051172.0
2819,Prabhabati Bose,1073867601.0
2820,Adesh Kanwarjit Singh Brar,1101123268.0
2821,Karan Kaur Brar,1096287242.0
2822,Chabilal Upadhyaya,1106107039.0
2823,Choorayi Kanaran,1098285322.0
2824,Dilip Choudhary,1111277464.0
2825,Mukesh Choudhary (politician),1107220568.0
2826,Nandita Chowdhury,1105758179.0
2827,Zahur Ahmad Chowdhury,1092910022.0
2828,Vimal Chudasama,1115707614.0
2829,Abdul Rashid Dar,1106035212.0
2830,Swaran Ram Darapuri,1105248886.0
2831,Jawaharlal Darda,1097060133.0
2832,Muhammad Shafi Daudi,1106096390.0
2833,Kanubhai Desai,1112114660.0
2834,Sahebrao Baradkar Deshmukh,1023759230.0
2835,Suresh Deshmukh,1111277217.0
2836,Rekha Devi,1112678040.0
2837,Subhash Dhote,1096069303.0
2838,Sohan Lal Dhusiya,1111419397.0
2839,Dilip Varma,1071231049.0
2840,Dulal Chandra Das,1085939763.0
2841,Thirumagan Evera,1111275675.0
2842,Anant Gadgil,1113024057.0
2843,Hussain Rabi Gandhi,1115100473.0
2844,P. Geetha Jeevan,1112658696.0
2845,Mohindra Kumar Ghosh,1111421167.0
2846,Bismita Gogoi,1103316767.0
2847,Harjit Singh Grewal,1111223564.0
2848,Janak Raj Gupta,1110854373.0
2849,Kirat Singh Gurjar,1107516067.0
2850,Gurnam Singh Charuni,1113853261.0
2851,Maddila Gurumoorthy,1111458519.0
2852,Hari Shankar Mahor,1089275471.0
2853,Harinath Debbarma,1090913289.0
2854,Harinder Pal Singh Chandumajra,1101188602.0
2855,Syed Ahmad Hashmi,1096051217.0
2856,Banamali Hazra,1098477615.0
2857,G. Iyappan,1111278112.0
2858,D. P. Jadeja,1111432864.0
2859,Pradhyumansinh Mahipatsinh Jadeja,1112426323.0
2860,Jagtarandas,1066642161.0
2861,Thekedar Madan Lal Jalalpur,1101188615.0
2862,Jalam Singh Rawlot,1109454270.0
2863,Jayant Malhoutra,1096046315.0
2864,J. Jayalalithaa,1114164348.0
2865,K.N. Joglekar,1098082285.0
2866,Kalo Chandramani,1111421328.0
2867,Atul Khatik,1111298963.0
2868,Dariyav Khatik,1099632072.0
2869,Munshilal Khatik,1107443264.0
2870,Gurmeet Singh Khuddian,1096416461.0
2871,Man Singh Kinsariya,1102485294.0
2872,Konijeti Rosaiah Ministry,1100899531.0
2873,K. M. Krishnamurthy,1053491127.0
2874,C. Krishnamurali,1096044942.0
2875,Jibesh Kumar,1111278342.0
2876,Sukhwinder Kumar,1101188666.0
2877,Arun Lad,1111298855.0
2878,Lalit Meena,1091207252.0
2879,Delilah Lobo,1114403137.0
2880,G. Loganathan,1096045640.0
2881,Sundar Singh Majithia,1112062213.0
2882,Gunda Mallesh,1105767593.0
2883,Jagannath Mallick,1111446959.0
2884,Girindra Mallik,1111276196.0
2885,Jyotsna Mandi,1098477649.0
2886,Mange Ram Gupta,1103929496.0
2887,K. Manickam,1115077542.0
2888,D. Manjunath,1105767572.0
2889,Jignesh Mevani,1107663464.0
2890,Suresh Chandra Mishra,1111419852.0
2891,Mohammad Anzar Nayeemi,1111786757.0
2892,Karnail Singh Peer Mohammad,1109685474.0
2893,Mohit Mitra,1052818947.0
2894,Ahmed Mohiuddin (politician),1111421631.0
2895,Anubrata Mondal,1112464248.0
2896,Bina Mondal,1098477898.0
2897,Hucheshwar Gurusidha Mudgal,1034063701.0
2898,Venkatreddy Mudnal,1096051788.0
2899,Mukunda Behari Mullick,1112199012.0
2900,Durga Murmu,1096045507.0
2901,L. Murugan,1115206055.0
2902,Ezhilan Naganathan,1100361526.0
2903,H. Nagesh,1091434535.0
2904,Jamyang Tsering Namgyal,1113284239.0
2905,Anant Namjoshi,1111277210.0
2906,Kanakeswar Narzary,1031832895.0
2907,Hanumant Nirani,1111298518.0
2908,P Namgyal,1111433530.0
2909,Gopichand Padalkar,1107695229.0
2910,Ajit Singh Pal,1096043966.0
2911,Kuka Parray,1114179474.0
2912,Jai Prakash Bhai Patel,1076893724.0
2913,Kanubhai Patel,1115723908.0
2914,B. G. Kolse Patil,1085121062.0
2915,Sangita Patil,1096050347.0
2916,T. P. Peethambaran,1076354773.0
2917,P. S. Nataraja Pillai,1111423785.0
2918,Varthur Prakash,1101105445.0
2919,Ragya Naik,1079394340.0
2920,Ziaur Rahman Barq,1112539146.0
2921,Malyala Rajaiah,1111451139.0
2922,Rajendra Singh Bidhuri,1111277487.0
2923,Lalit Chandra Rajkhowa,1096047043.0
2924,Ram Narayan Chaudhary,1108696697.0
2925,Munshi Rampal,1068569015.0
2926,Suresh Rana,1113426744.0
2927,Ranbir Singh Latayan,1099852693.0
2928,N. V. Rama Rao,1066640027.0
2929,Huzaifa Aamir Rashadi,1109206319.0
2930,Prithiraj Rava,1097050760.0
2931,Vemula Prashanth Reddy,1110579913.0
2932,Renuka Das Bhalerao,1113145769.0
2933,Hemang Raval,1081727123.0
2934,Roque Santana Fernandes,1114953891.0
2935,Rahul Roy (politician),1113417801.0
2936,Rekha Roy,1115712468.0
2937,Safiullah Khan Tanoli,1095006213.0
2938,Hemnarayan Sah,1050823128.0
2939,Namita Saha,1098477936.0
2940,Nilabati Saha,1105759622.0
2941,Kanwar Sandhu,1112289887.0
2942,Sangat Singh Gilzian,1055486660.0
2943,Hari Ram Sardar,1095563242.0
2944,Sanjib Sardar,1096050420.0
2945,Sarju Prasad Misra,1066639791.0
2946,Chandana Sarkar,1098477949.0
2947,C. H. Sekar,1099356098.0
2948,G. Sendhil Kumar,1100554178.0
2949,Seth Kishan Dass,1087514391.0
2950,Nirav Shah (politician),1057444473.0
2951,Gyanesh Sharma,1105059420.0
2952,Radha Mohan Sharma,1096049383.0
2953,Gopal Singh Shekhawat,1094776954.0
2954,Sunil Shelke,1111298854.0
2955,Tukaram Shrangare,1076973094.0
2956,Zeeshan Siddique,1102747673.0
2957,Abbas Siddiqui,1115361393.0
2958,Onkar Singh Lakhawat,1115539186.0
2959,Binod Kumar Singh,1106068967.0
2960,Master Gurbanta Singh,1113617983.0
2961,Nirmal Singh (judge),1100593969.0
2962,Ram Ratan Singh,1113692656.0
2963,Sadanand Singh,1113844073.0
2964,Samarpal Singh,1108035102.0
2965,Shyam Bahadur Singh,1096050782.0
2966,Vijay Kumar Singh (Bihar),1090457971.0
2967,Sumita Sinha,1096051052.0
2968,V. P. Sivasubramani,1110651026.0
2969,Achhelal Sonkar,1034062987.0
2970,M. K. Stalin,1115845932.0
2971,Sunder Sham Arora,1101188962.0
2972,Suresh Kumar Routray,1112193527.0
2973,Surinder Pal Singh Sibia,1096051156.0
2974,Sushil Kumar Rinku,1101188980.0
2975,Mulla Abdullabhai Taherali,1111420550.0
2976,Jagdev Singh Talwandi,1111937631.0
2977,Ranjit Singh Talwandi,1113540752.0
2978,F. R. D. Thakor,1111422434.0
2979,Thamizhachi Thangapandian,1112412666.0
2980,Skariah Thomas,1111432022.0
2981,Rakesh Tikait,1114598928.0
2982,B. P. Tiwari,1113574172.0
2983,Kuldeep Singh Vaid,1089709962.0
2984,Bhagya Reddy Varma,1108995429.0
2985,Thiru Sri Thiagu Vayakkarar,1096824131.0
2986,Vindhya (actress),1111786109.0
2987,M. L. Vishwakarma,1111442579.0
2988,Burhan Abdurahman,1099307042.0
2989,Rais Abin,1102954021.0
2990,Amris,1098436275.0
2991,Anang Hermansyah,1099712720.0
2992,Andrei Angouw,1075553463.0
2993,Bustanil Arifin,1094750496.0
2994,Wiranto Arismunandar,1104361091.0
